Data,X1,X2,X3,X4,X5,X6,X7,X8,Outcome
YData1,-0.51,-1.93,-0.51,-1.95,0.65,1.45,0.65,1.45,1
YData1,0.63,0.59,0.63,0.52,-0.98,1.65,-0.97,1.65,0
YData1,-0.11,2,-0.09,2,0.7,1.87,0.69,1.87,1
YData1,0.84,0.7,0.84,0.71,-0.67,1.22,-0.62,1.33,0
YData1,0.66,-1.74,0.66,-1.82,-1.1,1.77,-1.1,1.77,1
YData1,0.86,1.86,0.86,1.9,-0.91,-1.25,-0.94,-0.96,1
YData1,2,-1.06,2,-1.05,1.38,1.32,1.39,1.32,1
YData1,0.49,0.21,0.49,0.19,0.95,-0.38,0.95,-0.38,0
YData1,-0.99,0.15,-0.99,0.15,0.96,0.13,0.96,0.13,0
YData1,0.86,0.37,0.86,0.23,0.28,0.45,0.31,0.43,0
YData1,-0.92,1.77,-0.92,1.74,-0.77,-1.84,-0.78,-1.84,1
YData1,0.58,-0.87,0.56,-0.87,0.55,-0.89,0.55,-0.82,0
YData1,-0.98,0.17,-0.97,0.17,0.93,-0.36,0.93,-0.36,0
YData1,-0.89,0.46,-0.89,0.46,-0.27,-0.96,-0.27,-0.97,0
YData1,0.95,-0.45,1,-0.44,0.8,-0.6,0.8,-0.57,0
YData1,1.99,1.17,1.94,1.17,-1.16,-1.46,-1.16,-1.46,1
YData1,1.78,-0.69,1.8,-0.67,-1.41,-1.44,-1.39,-1.45,1
YData1,-0.59,0.58,-0.61,0.58,0.49,-0.33,0.51,-0.33,0
YData1,0.92,-0.73,0.92,-0.73,-1.37,-1.44,-1.38,-1.4,0
YData1,-0.61,0.79,-0.61,0.79,-0.98,-0.4,-0.98,-0.4,0
YData1,1.89,-0.42,1.89,-0.42,1.19,1.45,1.19,1.45,1
YData1,-0.89,0.46,-0.89,0.46,-0.46,0.99,-0.46,0.99,0
YData1,1.7,-1.22,1.7,-1.22,-1.39,-1.46,-1.35,-1.46,1
YData1,0.7,-0.45,0.7,-0.44,0.91,-0.41,0.91,-0.41,0
YData1,-0.61,-1.82,-0.62,-1.74,2,0.04,2,0.04,1
YData1,0.98,0.83,0.98,0.84,-0.93,-0.2,-0.94,-0.2,0
YData1,-0.17,-2,-0.21,-1.97,1.38,1.45,1.35,1.45,1
YData1,-1.9,-0.74,-1.87,-0.74,-1.76,-0.96,-1.74,-0.98,1
YData1,0.21,1.99,0.21,1.98,-1.03,1.65,-0.97,1.65,1
YData1,0.64,-0.75,0.64,-0.75,0.46,0.87,0.49,0.87,0
YData1,-0.03,1,-0.03,1,-0.39,0.52,-0.43,0.52,0
YData1,0.81,-0.77,0.82,-0.78,-0.77,0.64,-0.76,0.64,0
YData1,-1.87,-0.69,-1.87,-0.69,0.13,-0.99,0.16,-0.99,1
YData1,0.54,-0.67,0.54,-0.67,-0.18,-0.99,-0.11,-0.98,0
YData1,0.7,0.83,0.7,0.84,0.69,0.81,0.7,0.77,0
YData1,-1.88,-0.74,-1.88,-0.74,-1.76,-1.11,-1.66,-0.96,1
YData1,1.9,-1.25,1.84,-1.22,-1.42,-1.4,-1.42,-1.44,1
YData1,0.52,-0.84,0.52,-0.84,0.18,0.95,0.22,0.95,0
YData1,-1.97,-0.32,-1.97,-0.34,1.9,-0.62,1.88,-0.62,1
YData1,-0.53,0.84,-0.51,0.84,0.38,0.87,0.37,0.87,0
YData1,-0.28,-0.96,-0.28,-0.96,-0.74,1.85,-0.73,1.86,0
YData1,0.47,0.88,0.47,0.88,0.38,-0.33,0.38,-0.33,0
YData1,0.56,-0.67,0.58,-0.68,0.46,1.56,0.49,1.66,0
YData1,-0.34,-1.97,-0.34,-1.99,-0.19,-1.97,-0.34,-1.97,1
YData1,-0.03,1,-0.03,1,0.22,0.97,0.22,0.97,0
YData1,-0.91,1.78,-0.91,1.78,-1.83,-0.23,-1.92,-0.32,1
YData1,-0.45,-1.95,-0.45,-1.93,-1.99,0.16,-1.99,0.11,1
YData1,0.76,0.72,0.76,0.7,0.74,0.68,0.74,0.69,0
YData1,1,-0.51,0.97,-0.51,-1.37,-1.44,-1.38,-1.44,0
YData1,0.92,-0.3,0.93,-0.32,0.72,0.69,0.71,0.68,0
YData1,-0.44,0.9,-0.44,0.9,-0.35,-0.94,-0.38,-0.94,0
YData1,-0.71,-1.86,-0.71,-1.88,-1.97,-0.33,-1.97,-0.33,1
YData1,1.39,1.17,1.5,1.17,-1.16,-1.72,-1.16,-1.72,1
YData1,-1.63,1.17,-1.65,1.17,-1.92,0.56,-1.93,0.56,1
YData1,0.86,-0.65,0.86,-0.64,-1,0.06,-1,0.08,0
YData1,-0.99,-0.13,-0.99,-0.13,-0.19,-0.95,-0.18,-0.98,0
YData1,-0.51,-0.86,-0.51,-0.86,-0.67,-0.74,-0.66,-0.75,0
YData1,0.28,1.98,0.29,1.99,-1.03,-1.4,-1.04,-1.25,1
YData1,0.29,1.98,0.28,1.98,-1.03,-1.72,-1.04,-1.72,1
YData1,0.99,0.87,0.95,0.87,0.89,-0.82,0.89,-0.84,0
YData1,-1.99,-0.21,-1.99,-0.21,-1.38,2,-1.41,2,1
YData1,-0.02,-1,-0.03,-1,0.45,0.89,0.49,0.89,0
YData1,-0.01,1,-0.03,1,0.22,0.52,0.2,0.56,0
YData1,0.63,-1.91,0.62,-1.91,1.5,2,1.51,2,1
YData1,0.9,-1.93,0.9,-1.95,0.74,1.05,0.74,1.03,1
YData1,1.08,1.15,1.08,1.14,-1.16,1.9,-1.38,1.89,0
YData1,0.86,0.4,0.86,0.4,1.9,0.93,1.9,0.93,0
YData1,1.68,1.08,1.68,1.11,1.26,0.77,1.26,0.77,1
YData1,-0.03,1,-0.03,1,-0.39,-0.92,-0.43,-0.91,0
YData1,-0.98,-0.22,-0.98,-0.23,-0.64,0.65,-0.67,0.64,0
YData1,0.99,-1.82,0.98,-1.82,0.74,-1.99,0.71,-1.99,1
YData1,-0.68,0.79,-0.68,0.76,-0.1,-0.2,-0.19,-0.2,0
YData1,1.23,1.3,1.27,1.33,-1.86,1.13,-1.79,1.13,1
YData1,-1.19,-1.61,-1.25,-1.64,-1.99,-0.81,-1.76,-0.99,1
YData1,-0.79,-0.64,-0.79,-0.64,0.59,0.76,0.57,0.73,0
YData1,-0.59,0.79,-0.61,0.77,0.49,0.87,0.49,0.87,0
YData1,-0.62,0.79,-0.61,0.77,-0.98,0.99,-0.99,0.99,0
YData1,-0.98,0.18,-0.98,0.18,0.9,-0.82,0.9,-0.81,0
YData1,-0.74,0.79,-0.74,0.79,-0.1,0.99,-0.16,0.99,0
YData1,2,0.59,2,0.59,-1.14,1.22,-1.14,1.33,1
YData1,-0.88,0.47,-0.88,0.4,-0.13,0.99,-0.13,0.99,0
YData1,-0.44,0.9,-0.44,0.9,-0.58,-0.82,-0.62,-0.82,0
YData1,0.48,0.88,0.47,0.88,-0.54,-0.2,-0.58,-0.2,0
YData1,0.58,0.73,0.58,0.72,0.38,0.72,0.37,0.72,0
YData1,-0.51,-0.86,-0.51,-0.86,-0.67,-0.5,-0.69,-0.5,0
YData1,-1,0.02,-1,-0.02,-0.19,0.99,-0.16,0.99,0
YData1,-0.2,-1.99,0.24,-1.99,0.95,1.89,0.93,1.89,1
YData1,-0.92,-0.38,-0.92,-0.39,-0.02,0.72,-0.09,0.72,0
YData1,-0.29,1.98,-0.28,1.95,-1.88,-0.69,-1.88,-0.69,1
YData1,0.71,0.19,0.71,0.19,-0.07,0.45,-0.18,0.43,0
YData1,0.24,-0.97,0.24,-0.96,0.2,-0.96,0.18,-0.98,0
YData1,-0.99,0.15,-0.99,0.12,-0.9,-0.43,-0.9,-0.43,0
YData1,0.47,0.88,0.47,0.88,0.57,-0.92,0.57,-0.82,0
YData1,-0.99,0.12,-0.99,0.15,0.96,-0.29,0.96,-0.32,0
YData1,0.12,-0.99,0.12,-0.99,-0.43,-0.9,-0.5,-0.91,0
YData1,1.99,1.3,1.94,1.24,-1.38,-1.63,-1.37,-1.66,1
YData1,0.49,-1.88,0.49,-1.91,-1.1,1.67,-1.1,1.67,1
YData1,-0.68,-1.89,-0.68,-1.86,-1.04,1.75,-0.97,1.75,1
YData1,-0.7,-1.83,-0.7,-1.82,2,-0.01,2,-0.01,1
YData1,1.66,0.35,1.66,0.23,-1.58,0.43,-1.92,0.46,1
YData1,-1.9,-0.7,-1.87,-0.69,0.71,1.79,0.72,1.79,1
YData1,0.76,0.87,0.77,0.87,0.69,-0.82,0.71,-0.82,0
YData1,-0.82,0.76,-0.82,0.79,-0.16,0.99,-0.16,0.99,0
YData1,-0.49,0.87,-0.49,0.87,-0.11,-0.1,-0.19,-0.1,0
YData1,0.7,-0.87,0.7,-0.87,-0.97,0.38,-0.97,0.39,0
YData1,0.98,0.87,0.98,0.87,0.93,-0.93,0.93,-0.82,0
YData1,0.74,0.79,0.74,0.79,0.69,0.72,0.69,0.72,0
YData1,-0.51,-0.86,-0.51,-0.86,-0.5,0.86,-0.5,0.86,0
YData1,1.9,-1.66,1.88,-1.66,1.38,1.6,1.38,1.59,1
YData1,2,-1.05,2,-1.05,1.38,1.6,1.38,1.56,1
YData1,1.66,-0.9,1.69,-0.89,-1.75,0.96,-1.79,0.96,1
YData1,-0.78,0.79,-0.77,0.79,-0.43,0.99,-0.47,0.99,0
YData1,-1.15,-1.61,-1.15,-1.61,1.07,-1.68,1.07,-1.74,1
YData1,0.6,-0.57,0.56,-0.56,-0.18,-1,-0.1,-1,0
YData1,1.97,-1.07,1.95,-1.06,1.38,1.32,1.39,1.32,1
YData1,1.08,-1.31,1.08,-1.31,0.02,2,0.05,2,1
YData1,0.64,0.42,0.64,0.42,0.19,0.45,0.18,0.43,0
YData1,-0.41,-0.91,-0.41,-0.93,-0.5,0.87,-0.5,0.87,0
YData1,0.77,0.57,0.76,0.57,-0.07,-1,-0.11,-1,0
YData1,0.49,0.79,0.49,0.79,0.38,0.72,0.38,0.72,0
YData1,-0.89,-0.46,-0.89,-0.46,-0.42,-0.93,-0.42,-0.91,0
YData1,1.12,1.68,1.3,1.71,-0.62,-0.63,-0.62,-0.65,1
YData1,-0.91,-0.41,-0.91,-0.42,-0.69,-1,-0.66,-0.97,0
YData1,-1.04,-1.69,-1,-1.69,1.05,-0.9,1,-1.68,1
YData1,0.47,0.88,0.47,0.88,0.58,-0.33,0.57,-0.33,0
YData1,0.86,-0.09,0.86,-0.09,1,-0.38,1,-0.38,0
YData1,0.01,2,-0.07,2,0.03,-2,0.02,-2,1
YData1,-1.98,-0.28,-1.98,-0.28,1.39,-1.55,1.39,-1.44,1
YData1,0.92,-0.24,0.92,-0.24,-0.94,-0.34,-0.94,-0.35,0
YData1,2,-1.46,2,-1.47,-1.1,1.42,-1.1,1.42,1
YData1,-0.45,-1.95,-0.45,-1.96,-1.92,-0.57,-1.92,-0.6,1
YData1,0.72,0.19,0.72,0.19,-0.07,0.45,-0.18,0.43,0
YData1,0.9,0.52,0.9,0.58,-0.91,0.74,-0.89,0.8,0
YData1,-0.77,0.79,-0.77,0.79,-0.16,0.99,-0.16,0.99,0
YData1,-0.98,-0.22,-0.98,-0.22,-0.19,0.65,-0.13,0.64,0
YData1,-0.03,-1,-0.03,-1,0.45,-0.71,0.38,-0.71,0
YData1,-0.98,0.17,-0.97,0.16,0.93,-0.44,0.93,-0.44,0
YData1,-0.2,-1.99,0.24,-1.99,-0.47,1.79,-0.47,1.79,1
YData1,-0.71,0.79,-0.71,0.79,-0.43,0.99,-0.46,0.99,0
YData1,0.28,1.98,0.29,1.98,-1.03,-1.72,-1.04,-1.71,1
YData1,-0.61,0.76,-0.61,0.74,-0.91,-0.4,-0.9,-0.4,0
YData1,-1.1,-1.64,-1.15,-1.64,1.05,-1.66,1,-1.68,1
YData1,-0.66,-0.7,-0.66,-0.69,0.65,-0.81,0.63,-0.81,0
YData1,-0.03,-1,-0.03,-1,0.45,0.89,0.45,0.89,0
YData1,0.76,0.4,0.77,0.41,-0.07,0.45,-0.19,0.43,0
YData1,0.81,0.7,0.82,0.7,0.92,-0.11,0.92,-0.11,0
YData1,0.03,2,0.04,2,0.03,0.05,-0.02,0.05,1
YData1,-0.89,0.46,-0.89,0.47,-0.27,-0.96,-0.27,-0.97,0
YData1,0.34,0.94,0.34,0.94,-0.25,-0.95,-0.27,-0.94,0
YData1,-0.43,0.9,-0.43,0.9,-0.58,-0.82,-0.62,-0.87,0
YData1,0.03,2,0.03,2,-0.83,0.05,-0.83,0.05,1
YData1,0.41,-0.93,0.36,-0.91,-0.27,1.99,-0.25,1.99,0
YData1,-1.77,0.68,-1.82,0.61,1.77,0.93,1.75,1.03,1
YData1,0.21,-0.98,0.21,-0.98,0.78,0.62,0.78,0.63,0
YData1,-0.09,-0.99,0.03,-0.99,0.95,-0.25,0.95,-0.25,0
YData1,-1.63,-1.15,-1.62,-1.12,2,1.79,2,1.79,1
YData1,-0.39,-0.92,-0.39,-0.92,1,-0.07,1,-0.08,0
YData1,0.68,0.71,0.68,0.72,0.69,0.72,0.69,0.72,0
YData1,1.68,-0.64,1.66,-0.65,-1.75,-0.75,-1.85,-0.75,1
YData1,0.86,0.87,0.86,0.87,1.9,0.69,1.88,0.69,0
YData1,-0.17,-1.99,-0.17,-1.99,-0.89,1.99,-0.89,1.99,1
YData1,-0.98,0.18,-0.98,0.29,0.57,-0.44,0.57,-0.43,0
YData1,-0.99,0.15,-0.99,0.12,0.08,-0.99,0.16,-0.99,0
YData1,-0.82,0.79,-0.82,0.74,-0.1,-0.2,-0.19,-0.2,0
YData1,-0.39,0.92,-0.39,0.92,1,-0.66,1,-0.64,0
YData1,-0.43,0.9,-0.43,0.9,-0.58,-0.94,-0.62,-0.96,0
YData1,0.91,-0.13,0.91,-0.13,-0.76,-0.65,-0.76,-0.63,0
YData1,-1.7,1.05,-1.63,1.05,0.79,-1.84,0.79,-1.84,1
YData1,-0.96,-0.32,-0.96,-0.32,0.98,0.2,0.98,0.24,0
YData1,-0.17,-0.98,-0.17,-0.98,-0.84,-0.79,-0.84,-0.8,0
YData1,1.07,-0.56,1.08,-0.56,-1.37,-1.46,-1.37,-1.55,0
YData1,0.52,1.82,0.52,1.82,-1.43,1.65,-1.42,1.61,1
YData1,-0.82,0.57,-0.82,0.57,-0.25,-0.97,-0.25,-0.96,0
YData1,-0.62,0.74,-0.61,0.74,0.98,0.22,0.98,0.22,0
YData1,0.9,-0.55,0.9,-0.55,-1.37,-1.44,-1.38,-1.4,0
YData1,-0.53,0.84,-0.53,0.84,-0.99,-0.1,-0.99,-0.11,0
YData1,-0.99,0.12,-0.99,0.15,-0.42,0.89,-0.25,0.89,0
YData1,-0.59,-0.74,-0.59,-0.74,0.3,-2,0.31,-2,0
YData1,-1.42,1.41,-1.42,1.43,-1.85,0.76,-1.9,0.76,1
YData1,-0.05,1,-0.03,1,-0.39,1,-0.25,1,0
YData1,0.44,-0.89,0.44,-0.9,0.31,-0.98,0.31,-0.95,0
YData1,-1.98,-0.28,-1.98,-0.27,1.39,-1.44,1.38,-1.2,1
YData1,1.07,1.94,1.08,1.92,1.94,-0.63,1.9,-0.63,1
YData1,0.83,0.71,0.83,0.71,-1.56,1.22,-1.58,1.36,0
YData1,0.03,-1,-0.11,-1,0.65,0.89,0.65,0.89,0
YData1,-1,0.02,-1,-0.02,-0.19,0.99,-0.16,0.99,0
YData1,-0.92,0.4,-0.92,0.47,-0.46,-0.96,-0.42,-0.97,0
YData1,0.21,0.98,0.21,0.98,0.99,-0.04,0.99,-0.04,0
YData1,-0.02,1,-0.03,1,-0.39,1,-0.25,1,0
YData1,-0.44,0.9,-0.44,0.9,-0.58,-0.82,-0.62,-0.82,0
YData1,1.68,-0.87,1.66,-0.87,-1.75,1.13,-1.75,1.12,1
YData1,0.7,-0.13,0.7,-0.13,1,-0.95,1,-1.69,0
YData1,0.57,-0.49,0.6,-0.46,0.91,-0.6,0.87,-0.57,0
YData1,-1.98,-0.27,-1.98,-0.27,1.39,-1.55,1.39,-1.44,1
YData1,-0.89,-0.45,-0.89,-0.45,-0.42,-0.93,-0.43,-0.92,0
YData1,1.08,-0.42,1.07,-0.42,0.51,0.86,0.51,0.86,0
YData1,0.74,-0.54,0.74,-0.53,0.16,-1,0.15,-0.99,0
YData1,-0.17,-1.99,-0.21,-1.97,-0.34,-1.97,-0.3,-1.98,1
YData1,-0.82,0.79,-0.82,0.76,-0.43,-0.2,-0.5,-0.2,0
YData1,0.22,0.98,0.22,0.98,1,-0.04,1,-0.03,0
YData1,-1.98,0.27,-1.98,0.32,-1.66,-0.98,-1.74,-1.12,1
YData1,0.49,-0.51,0.49,-0.51,0.46,-0.75,0.51,-0.75,0
YData1,-1.87,0.84,-1.88,0.85,-1.47,1.36,-1.47,1.33,1
YData1,0.28,-0.96,0.26,-0.97,0.97,-0.07,0.97,-0.07,0
YData1,1,-0.77,1,-0.78,-1.37,-1.46,-1.37,-1.46,0
YData1,0.76,-0.16,0.77,-0.15,-0.76,-0.4,-0.76,-0.39,0
YData1,1.68,-1.12,1.66,-1.15,-1.37,-1.44,-1.39,-1.45,1
YData1,1.5,1.3,1.5,1.32,-1.35,-1.72,-1.37,-1.72,1
YData1,1.16,-1.05,1.16,-1.07,-1.75,0.96,-1.75,0.93,1
YData1,-1.87,0.72,-1.87,0.71,-1.47,1.36,-1.47,1.33,1
YData1,-0.79,-1.86,-0.79,-1.88,-1.9,-0.52,-1.93,-0.54,1
YData1,-0.99,0.15,-0.99,0.12,0.99,0.13,0.99,0.14,0
YData1,0.04,-1,-0.03,-1,-0.99,-0.14,-0.99,-0.11,0
YData1,-0.92,-0.38,-0.92,-0.39,-0.87,-1,-0.87,-0.97,0
YData1,-0.29,1.98,-0.28,1.98,-1.88,-0.69,-1.83,-0.69,1
YData1,-1.4,-1.5,-1.32,-1.46,1.35,-0.36,1.38,-0.36,1
YData1,0.91,-0.57,0.91,-0.57,-1.75,0.88,-1.86,0.88,0
YData1,1.56,-0.78,1.58,-0.78,-1.75,0.96,-1.75,0.96,1
YData1,1.12,1.09,1.3,1.09,-1.21,-0.48,-1.21,-0.48,1
YData1,-1.19,-1.61,-1.25,-1.61,1.08,-1.69,1.07,-1.68,1
YData1,-0.01,1,-0.03,0.99,0.22,0.97,0.22,0.95,0
YData1,-0.82,-1.89,-0.83,-1.86,-0.92,-1.71,-0.92,-0.97,1
YData1,-1.36,1.43,-1.42,1.44,-1.49,1.77,-1.49,1.77,1
YData1,1.97,1.3,1.97,1.23,-1.38,-1.46,-1.37,-1.48,1
YData1,0.99,-0.02,1,0.02,-0.37,0.93,-0.38,0.91,0
YData1,-0.68,-1.88,-0.68,-1.86,-1.97,-0.33,-1.97,-0.33,1
YData1,-0.88,0.47,-0.88,0.46,-0.01,1,0,1,0
YData1,-0.29,1.98,-0.29,1.98,-1.88,-0.59,-1.93,-0.57,1
YData1,-0.8,0.52,-0.8,0.57,-0.49,-0.97,-0.39,-0.97,0
YData1,-1.88,0.61,-1.87,0.68,-1.47,1.36,-1.47,1.32,1
YData1,0.91,-0.72,0.93,-0.72,-1.75,-0.35,-1.93,-0.34,0
YData1,-0.95,0.29,-0.95,0.18,0.93,-0.82,0.93,-0.81,0
YData1,-0.11,2,-0.09,2,-0.02,-2,0.02,-2,1
YData1,-0.21,0.97,-0.26,0.97,-0.76,-0.71,-0.78,-0.71,0
YData1,1.23,-0.87,1.23,-0.87,-1.37,-1.44,-1.39,-1.4,1
YData1,-0.42,0.91,-0.43,0.9,-0.35,-0.66,-0.38,-0.66,0
YData1,-0.99,-0.15,-0.99,-0.15,-0.19,-0.64,-0.18,-0.64,0
YData1,-0.61,0.77,-0.61,0.74,-0.91,0.68,-0.89,0.68,0
YData1,1.8,1.52,1.78,1.52,1.11,0.77,1.11,0.81,1
YData1,0.04,-1,-0.03,-1,0.65,0.89,0.65,0.89,0
YData1,0.83,-0.3,0.83,-0.3,0.72,0.5,0.71,0.5,0
YData1,1.69,1.08,1.66,1.11,-1.37,1.41,-1.41,1.42,1
YData1,-0.23,-1.99,0.24,-1.99,0.95,1.45,1.05,1.45,1
YData1,0.82,-0.43,0.81,-0.43,0.91,-0.6,0.91,-0.59,0
YData1,0.34,1.97,0.34,1.97,0.93,1.77,1.05,1.77,1
YData1,2,0.65,2,0.65,0.52,1.96,0.52,1.96,1
YData1,0.84,-1.74,0.84,-1.74,-1.93,0.63,-1.85,0.65,1
YData1,0.22,0.98,0.22,0.98,-1,0.07,-1,0.07,0
YData1,0.97,-0.45,1,-0.45,0.8,0.86,0.8,1.03,0
YData1,0.7,-0.84,0.7,-0.84,-1.93,0.88,-1.85,0.88,0
YData1,0.6,-1.69,0.58,-1.69,0.55,1.95,0.58,1.91,1
YData1,0.82,0.7,0.82,0.7,-0.67,0.74,-0.64,0.74,0
YData1,0.98,0.1,0.97,0.08,0.89,0.65,0.91,0.64,0
YData1,-0.12,-0.99,0.03,-0.99,-0.47,0.88,-0.47,0.88,0
YData1,-0.44,0.9,-0.44,0.9,-0.35,-0.82,-0.38,-0.92,0
YData1,0.87,-0.61,0.86,-0.61,-0.38,-0.91,-0.35,-0.92,0
YData1,0.74,-0.84,0.73,-0.84,-1.93,-0.35,-1.91,-0.34,0
YData1,-0.67,0.79,-0.66,0.79,-0.1,0.99,-0.13,0.99,0
YData1,-0.53,0.84,-0.51,0.83,-0.99,-0.1,-0.99,-0.1,0
YData1,-0.89,0.46,-0.89,0.46,-0.27,0.99,-0.42,0.99,0
YData1,-1.98,-0.27,-1.98,-0.27,-1.27,-1.44,-1.27,-1.44,1
YData1,0.34,1.97,0.34,1.97,-0.25,1.98,-0.25,1.96,1
YData1,-0.28,-0.96,-0.29,-0.96,-0.74,1.85,-0.74,1.86,0
YData1,1.9,-1.58,1.9,-1.6,1.38,1.6,1.35,1.59,1
YData1,-0.89,0.46,-0.89,0.46,-0.92,-0.38,-0.91,-0.38,0
YData1,-0.17,0.99,-0.17,1,0.71,0.97,0.72,1.05,0
YData1,1.12,-1.46,1.12,-1.5,1.52,-0.36,1.51,-0.34,1
YData1,0.64,-0.76,0.64,-0.78,-1,-0.05,-1,-0.06,0
YData1,-0.89,0.46,-0.89,0.4,-0.92,-0.62,-0.91,-0.62,0
YData1,1.5,0.04,1.58,0.09,-0.72,-0.69,-0.72,-0.69,1
YData1,-0.61,0.79,-0.61,0.79,-0.91,-0.17,-0.92,-0.2,0
YData1,-0.65,-1.89,-0.65,-1.89,-1.04,1.75,-0.97,1.75,1
YData1,0.34,1.97,0.36,1.97,0.93,1.77,0.93,1.77,1
YData1,0.34,1.97,0.34,1.97,0.93,1.77,0.93,1.77,1
YData1,-0.09,2,-0.09,2,-0.02,-2,-0.02,-2,1
YData1,1.16,-1.63,1.12,-1.63,1.86,1.88,1.84,1.89,1
YData1,1.9,-1.63,1.9,-1.63,1.38,1.32,1.35,1.32,1
YData1,1.99,1.15,1.97,1.15,-1.16,-1.46,-1.16,-1.46,1
YData1,-1.98,0.27,-1.98,0.27,-1.66,-0.98,-1.74,-1.11,1
YData1,-0.35,-1.97,-0.3,-1.97,-0.19,1.99,-0.12,1.99,1
YData1,-0.21,-1.99,0.24,-1.99,-0.47,1.99,-0.47,1.99,1
YData1,0.34,1.97,0.34,1.97,-0.25,1.98,-0.42,1.98,1
YData1,1.52,0.23,1.57,0.35,0.99,-1.93,0.99,-1.92,1
YData1,-0.91,-0.42,-0.91,-0.41,-0.69,0.73,-0.7,0.77,0
YData1,-0.29,1.98,-0.28,1.95,-1.88,-0.59,-1.92,-0.59,1
YData1,0.64,0.1,0.65,0.08,-0.98,-1.77,-1.04,-1.77,0
YData1,0.21,-0.98,0.21,-0.98,0.78,0.59,0.76,0.54,0
YData1,-0.74,0.77,-0.74,0.76,-0.43,0.99,-0.47,0.99,0
YData1,1.7,-1.31,1.7,-1.31,0.22,2,0.22,2,1
YData1,-1,1.73,-1.04,1.71,0.54,-1.84,0.54,-1.84,1
YData1,0.34,0.94,0.36,0.94,-1,-0.73,-1.04,-0.73,0
YData1,-0.65,0.74,-0.64,0.79,0.5,0.22,0.51,0.24,0
YData1,-0.3,0.95,-0.28,0.95,-0.46,0.09,-0.5,0.09,0
YData1,-1.07,1.71,-1.14,1.73,-1.96,-0.81,-1.76,-0.99,1
YData1,1.08,1.17,1.07,1.17,1.84,-0.48,1.84,-0.45,0
YData1,-0.92,1.77,-0.92,1.74,-0.77,-1.84,-0.78,-1.84,1
YData1,-0.71,-1.89,-0.71,-1.86,0.47,-1.99,0.52,-1.99,1
YData1,-0.99,0.15,-0.99,0.12,-0.9,0.09,-0.92,0.09,0
YData1,0.45,-0.89,0.44,-0.89,-0.27,0.95,-0.42,0.93,0
YData1,1.08,-1.06,1.08,-1.06,-1.37,-1.46,-1.35,-1.55,1
YData1,-0.45,-1.95,-0.45,-1.93,-1.92,-0.52,-1.93,-0.55,1
YData1,0.82,1.88,0.81,1.88,-1.56,-1.25,-1.74,-1.4,1
YData1,-0.83,0.79,-0.82,0.77,-0.43,0.99,-0.46,0.99,0
YData1,-0.65,0.71,-0.65,0.72,-0.91,-1,-0.91,-0.97,0
YData1,-1.14,-1.67,-1.1,-1.66,-1.12,1.71,-1.1,1.67,1
YData1,0.64,0.52,0.65,0.59,0.19,-0.86,0.18,-0.98,0
YData1,1.97,-1.22,1.95,-1.22,-1.42,-1.4,-1.42,-1.44,1
YData1,0.34,1.97,0.34,1.97,0.93,1.77,0.93,1.77,1
YData1,-0.21,-1.99,-0.12,-1.99,-0.34,-1.97,-0.34,-1.98,1
YData1,0.99,-0.51,0.98,-0.51,-1.75,-0.35,-1.93,-0.34,0
YData1,-0.78,-0.74,-0.77,-0.74,0.65,0.76,0.65,0.75,0
YData1,-1.19,-1.6,-1.19,-1.56,1.08,-1.68,1.11,-1.69,1
YData1,-1,1.73,-1.04,1.73,-1.96,-0.4,-1.94,-0.4,1
YData1,0.72,-0.51,0.72,-0.51,-0.88,0.39,-0.88,0.39,0
YData1,0.76,-0.09,0.77,-0.09,0.92,-0.38,0.92,-0.38,0
YData1,1.97,1.15,1.94,1.16,-1.16,-1.63,-1.12,-1.63,1
YData1,-2,0.07,-2,0.07,1.67,1.14,1.64,1.14,1
YData1,0.84,-0.3,0.84,-0.3,0.72,0.69,0.71,0.69,0
YData1,-0.49,0.87,-0.49,0.87,0.38,-0.82,0.3,-0.96,0
YData1,0.64,-0.81,0.64,-0.8,0.18,-0.98,0.2,-0.98,0
YData1,-0.51,-0.86,-0.53,-0.86,-0.67,-0.5,-0.66,-0.5,0
YData1,0.95,-0.73,1,-0.73,-1.37,-1.44,-1.38,-1.4,0
YData1,0.5,0.42,0.5,0.42,0.57,0.96,0.59,0.97,0
YData1,-0.89,0.46,-0.89,0.46,-0.92,-0.38,-0.9,-0.38,0
YData1,0.64,0.59,0.64,0.58,-0.98,0.74,-0.97,0.74,0
YData1,-1.7,1.14,-1.7,1.15,-0.93,-1.57,-0.9,-0.97,1
YData1,2,-0.44,2,-0.45,1.51,1.45,1.5,1.45,1
YData1,0.03,-1,0.03,-1,0.65,-0.75,0.65,-0.76,0
YData1,-0.07,1,-0.03,1,0.22,0.97,0.22,0.95,0
YData1,-1.99,-0.19,-1.99,-0.19,1.84,-0.77,1.84,-0.75,1
YData1,-0.74,0.77,-0.73,0.77,-0.1,-0.2,-0.18,-0.2,0
YData1,1,-0.51,0.98,-0.51,-1.37,-1.46,-1.37,-1.55,0
YData1,0.21,-0.99,0.21,-0.99,0.78,0.62,0.78,0.62,0
YData1,0.12,-0.99,0.15,-0.99,0.66,-0.84,0.66,-0.84,0
YData1,-0.82,-1.9,-0.83,-1.86,0.08,1.95,0.08,1.95,1
YData1,-0.71,0.74,-0.71,0.79,-0.43,-0.2,-0.5,-0.2,0
